,fecha,periodo,valor
2824,2027-04-28,17,2472.076997072743
2825,2027-04-28,18,2389.322980642268
2826,2027-04-28,19,2653.951268984069
2827,2027-04-28,20,2726.924095353705
2828,2027-04-28,21,2780.209590780468
2829,2027-04-28,22,2662.8213197573
2830,2027-04-28,23,2661.245656560933
2831,2027-04-28,24,2585.418777498995
2832,2027-04-29,1,2493.141747761431
2833,2027-04-29,2,2414.231098057855
2834,2027-04-29,3,2352.771560975075
2835,2027-04-29,4,2293.428456530723
2836,2027-04-29,5,2233.484995984308
2837,2027-04-29,6,2154.254845834175
2838,2027-04-29,7,2021.894870370558
2839,2027-04-29,8,2017.96792353528
2840,2027-04-29,9,1991.27907966041
2841,2027-04-29,10,2032.6633674743248
2842,2027-04-29,11,2068.984820999818
2843,2027-04-29,12,2137.780475174723
2844,2027-04-29,13,2192.573852960861
2845,2027-04-29,14,2292.514980903557
2846,2027-04-29,15,2403.501922382069
2847,2027-04-29,16,2409.378887021161
2848,2027-04-29,17,2398.158760898833
2849,2027-04-29,18,2338.358981631654
2850,2027-04-29,19,2627.707777009403
2851,2027-04-29,20,2693.953875402885
2852,2027-04-29,21,2768.356973213593
2853,2027-04-29,22,2650.587217871605
2854,2027-04-29,23,2656.881939527718
2855,2027-04-29,24,2580.514419557352
2856,2027-04-30,1,2482.378615634637
2857,2027-04-30,2,2406.4886480134783
2858,2027-04-30,3,2338.946280516254
2859,2027-04-30,4,2277.968458167371
2860,2027-04-30,5,2221.516572074587
2861,2027-04-30,6,2141.545794155717
2862,2027-04-30,7,2009.260978548517
2863,2027-04-30,8,2004.110200216134
2864,2027-04-30,9,1984.4517139478298
2865,2027-04-30,10,2021.0499424596292
2866,2027-04-30,11,2066.383319283175
2867,2027-04-30,12,2132.845252129115
2868,2027-04-30,13,2187.869271821438
2869,2027-04-30,14,2286.969972527647
2870,2027-04-30,15,2403.311363840628
2871,2027-04-30,16,2421.66226730126
2872,2027-04-30,17,2396.637923129256
2873,2027-04-30,18,2334.86502580665
2874,2027-04-30,19,2606.466971197682
2875,2027-04-30,20,2677.4073950588163
2876,2027-04-30,21,2757.1422349687978
2877,2027-04-30,22,2640.0560040632663
2878,2027-04-30,23,2639.148361917308
2879,2027-04-30,24,2575.0133269112703
