,valor,Variable,Index
15169,94.0,vGenPlt,PARQUE_SOLAR_LA_UNION.17#9521
15170,0.0,vGenPlt,TEBSA240.18#6258
15171,0.0,vGenPlt,BARRANQUILLA_3.18#6282
15172,0.0,vGenPlt,BARRANQUILLA_4.18#6306
15173,0.0,vGenPlt,CARTAGENA_1.18#6330
15174,0.0,vGenPlt,CARTAGENA_2.18#6354
15175,0.0,vGenPlt,CARTAGENA_3.18#6378
15176,0.0,vGenPlt,GECELCA_3.18#6402
15177,0.0,vGenPlt,GECELCA_32.18#6426
15178,0.0,vGenPlt,GUAJIRA_1.18#6450
15179,0.0,vGenPlt,GUAJIRA_2.18#6474
15180,0.0,vGenPlt,MERILECTRICA_1.18#6498
15181,0.0,vGenPlt,PAIPA_1.18#6522
15182,72.0,vGenPlt,PAIPA_2.18#6546
15183,70.0,vGenPlt,PAIPA_3.18#6570
15184,165.0,vGenPlt,PAIPA_4.18#6594
15185,0.0,vGenPlt,PROELECTRICA_1.18#6618
15186,0.0,vGenPlt,PROELECTRICA_2.18#6642
15187,0.0,vGenPlt,TASAJERO_1.18#6666
15188,0.0,vGenPlt,TASAJERO_2.18#6690
15189,38.0,vGenPlt,TERMOCARIBE_III_1.18#6714
15190,0.0,vGenPlt,TERMODORADA_1.18#6738
15191,0.0,vGenPlt,TERMOYOPAL_1.18#6762
15192,0.0,vGenPlt,TERMOYOPAL_2.18#6786
15193,50.0,vGenPlt,TERMOYOPAL_G3.18#6810
15194,0.0,vGenPlt,TERMOYOPAL_G4.18#6834
15195,50.0,vGenPlt,TERMOYOPAL_G5.18#6858
15196,0.0,vGenPlt,ZIPAEMG_2.18#6882
15197,0.0,vGenPlt,ZIPAEMG_3.18#6906
15198,0.0,vGenPlt,ZIPAEMG_4.18#6930
15199,0.0,vGenPlt,ZIPAEMG_5.18#6954
15200,0.0,vGenPlt,DC_TR_INT_Proy.18#6978
15201,0.0,vGenPlt,DC_TR_ATL_Proy.18#7002
15202,0.0,vGenPlt,DC_TR_BOL_Proy.18#7026
15203,0.0,vGenPlt,DC_TR_GCM_Proy.18#7050
15204,0.0,vGenPlt,DC_TR_CS_Proy.18#7074
15205,0.0,vGenPlt,DC_TR_CRR_Proy.18#7098
15206,0.0,vGenPlt,DC_TR_INT_Proy_1.18#7122
15207,0.0,vGenPlt,DC_TR_ATL_Proy_1.18#7146
15208,0.0,vGenPlt,DC_TR_BOL_Proy_1.18#7170
15209,0.0,vGenPlt,DC_TR_GCM_Proy_1.18#7194
15210,0.0,vGenPlt,DC_TR_CS_Proy_1.18#7218
15211,0.0,vGenPlt,DC_TR_CRR_Proy_1.18#7242
15212,0.0,vGenPlt,DC_TR_INT_Proy_2.18#7266
15213,0.0,vGenPlt,DC_TR_ATL_Proy_2.18#7290
15214,0.0,vGenPlt,DC_TR_BOL_Proy_2.18#7314
15215,0.0,vGenPlt,DC_TR_GCM_Proy_2.18#7338
15216,0.0,vGenPlt,DC_TR_CS_Proy_2.18#7362
15217,0.0,vGenPlt,DC_TR_CRR_Proy_2.18#7386
15218,1415.9,vGenPlt,DC_HD_INT_Proy.18#7410
15219,0.0,vGenPlt,DC_HD_ATL_Proy.18#7434
15220,0.0,vGenPlt,DC_HD_BOL_Proy.18#7458
15221,0.0,vGenPlt,DC_HD_GCM_Proy.18#7482
15222,0.0,vGenPlt,DC_HD_CS_Proy.18#7506
15223,0.0,vGenPlt,DC_HD_CRR_Proy.18#7530
15224,713.0,vGenPlt,NDC.18#7554
15225,19.0,vGenPlt,NDC_ATL.18#7578
15226,9.0,vGenPlt,NDC_BOL.18#7602
15227,29.0,vGenPlt,NDC_GCM.18#7626
15228,19.0,vGenPlt,NDC_CS.18#7650
15229,0.0,vGenPlt,NDC_CRR.18#7674
15230,11.0,vGenPlt,SOLAR_INT.18#7698
15231,2.0,vGenPlt,SOLAR_ATL.18#7722
15232,0.0,vGenPlt,SOLAR_BOL.18#7746
15233,0.0,vGenPlt,SOLAR_GCM.18#7770
15234,11.0,vGenPlt,SOLAR_CS.18#7794
15235,0.0,vGenPlt,SOLAR_CRR.18#7818
15236,0.0,vGenPlt,EOLICO_INT.18#7842
15237,0.0,vGenPlt,EOLICO_ATL.18#7866
15238,0.0,vGenPlt,EOLICO_BOL.18#7890
15239,0.0,vGenPlt,EOLICO_GCM.18#7914
15240,0.0,vGenPlt,EOLICO_CS.18#7938
15241,0.0,vGenPlt,EOLICO_CRR.18#7962
15242,481.41,vGenPlt,NDC_Proy.18#7986
15243,22.82,vGenPlt,NDC_ATL_Proy.18#8010
15244,46.87,vGenPlt,NDC_BOL_Proy.18#8034
15245,214.87,vGenPlt,NDC_GCM_Proy.18#8058
15246,355.69,vGenPlt,NDC_CS_Proy.18#8082
15247,0.67,vGenPlt,NDC_CRR_Proy.18#8106
15248,174.76,vGenPlt,SOLAR_INT_Proy.18#8130
15249,18.47,vGenPlt,SOLAR_ATL_Proy.18#8154
15250,36.99,vGenPlt,SOLAR_BOL_Proy.18#8178
15251,42.47,vGenPlt,SOLAR_GCM_Proy.18#8202
15252,102.27,vGenPlt,SOLAR_CS_Proy.18#8226
15253,40.64,vGenPlt,SOLAR_CRR_Proy.18#8250
15254,0.0,vGenPlt,EOLICO_INT_Proy.18#8274
15255,0.0,vGenPlt,EOLICO_ATL_Proy.18#8298
15256,0.0,vGenPlt,EOLICO_BOL_Proy.18#8322
15257,2040.23,vGenPlt,EOLICO_GCM_Proy.18#8346
15258,0.0,vGenPlt,EOLICO_CS_Proy.18#8370
15259,0.0,vGenPlt,EOLICO_CRR_Proy.18#8394
15260,0.0,vGenPlt,FLORES_I_CC.18#8418
15261,80.0,vGenPlt,FLORES_4_CC.18#8442
15262,0.0,vGenPlt,TEBSAB_CC.18#8466
15263,0.0,vGenPlt,TERMOCANDELARIA_CC.18#8490
15264,0.0,vGenPlt,TERMOCENTRO_CC.18#8514
15265,0.0,vGenPlt,TERMOEMCALI_CC.18#8538
15266,0.0,vGenPlt,TERMONORTE.18#8562
15267,0.0,vGenPlt,TERMOSIERRA_CC.18#8586
15268,0.0,vGenPlt,TERMOVALLE_CC.18#8610
15269,0.0,vGenPlt,TESORITO.18#8634
15270,0.0,vGenPlt,VILLANUEVA.18#8658
15271,8.0,vGenPlt,ALBAN.18#8682
15272,0.0,vGenPlt,AMOYA_LA_ESPERANZA.18#8706
15273,60.0,vGenPlt,BETANIA.18#8730
15274,0.0,vGenPlt,CALIMA.18#8754
15275,78.0,vGenPlt,CARLOS_LLERAS.18#8778
15276,0.0,vGenPlt,CHIVOR.18#8802
15277,56.0,vGenPlt,CUCUANA.18#8826
15278,136.0,vGenPlt,DARIO_VALENCIA_SAMPER.18#8850
15279,100.0,vGenPlt,EL_QUIMBO.18#8874
15280,55.0,vGenPlt,ESCUELA_DE_MINAS.18#8898
15281,30.0,vGenPlt,ESMERALDA.18#8922
15282,535.0,vGenPlt,GUATRON.18#8946
15283,560.0,vGenPlt,GUATAPE.18#8970
15284,1250.0,vGenPlt,GUAVIO.18#8994
15285,900.0,vGenPlt,ITUANGO.18#9018
15286,0.0,vGenPlt,JAGUAS.18#9042
15287,0.0,vGenPlt,PAGUA.18#9066
15288,0.0,vGenPlt,LA_TASAJERA.18#9090
15289,33.0,vGenPlt,MIEL_I.18#9114
15290,207.0,vGenPlt,PLAYAS.18#9138
15291,405.0,vGenPlt,PORCE_II.18#9162
15292,680.0,vGenPlt,PORCE_III.18#9186
15293,0.0,vGenPlt,PRADO.18#9210
15294,35.0,vGenPlt,SALTO_II.18#9234
15295,0.0,vGenPlt,SALVAJINA.18#9258
15296,362.28680000000065,vGenPlt,SAN_CARLOS.18#9282
15297,0.0,vGenPlt,SAN_FRANCISCO.18#9306
15298,50.0,vGenPlt,SAN_MIGUEL.18#9330
15299,500.0,vGenPlt,SOGAMOSO.18#9354
15300,338.0,vGenPlt,URRA.18#9378
15301,2.0,vGenPlt,CARACOLI_I.18#9402
15302,17.0,vGenPlt,EL_PASO.18#9426
15303,16.0,vGenPlt,FUNDACION.18#9450
15304,31.0,vGenPlt,GUAYEPO.18#9474
15305,20.0,vGenPlt,LATAM_SOLAR_LA_LOMA.18#9498
15306,61.0,vGenPlt,PARQUE_SOLAR_LA_UNION.18#9522
15307,0.0,vGenPlt,TEBSA240.19#6259
15308,0.0,vGenPlt,BARRANQUILLA_3.19#6283
15309,0.0,vGenPlt,BARRANQUILLA_4.19#6307
15310,0.0,vGenPlt,CARTAGENA_1.19#6331
15311,0.0,vGenPlt,CARTAGENA_2.19#6355
15312,0.0,vGenPlt,CARTAGENA_3.19#6379
15313,0.0,vGenPlt,GECELCA_3.19#6403
15314,0.0,vGenPlt,GECELCA_32.19#6427
15315,0.0,vGenPlt,GUAJIRA_1.19#6451
15316,0.0,vGenPlt,GUAJIRA_2.19#6475
15317,0.0,vGenPlt,MERILECTRICA_1.19#6499
15318,0.0,vGenPlt,PAIPA_1.19#6523
15319,72.0,vGenPlt,PAIPA_2.19#6547
15320,70.0,vGenPlt,PAIPA_3.19#6571
15321,165.0,vGenPlt,PAIPA_4.19#6595
15322,0.0,vGenPlt,PROELECTRICA_1.19#6619
15323,0.0,vGenPlt,PROELECTRICA_2.19#6643
15324,0.0,vGenPlt,TASAJERO_1.19#6667
15325,0.0,vGenPlt,TASAJERO_2.19#6691
15326,38.0,vGenPlt,TERMOCARIBE_III_1.19#6715
15327,0.0,vGenPlt,TERMODORADA_1.19#6739
15328,0.0,vGenPlt,TERMOYOPAL_1.19#6763
15329,0.0,vGenPlt,TERMOYOPAL_2.19#6787
15330,50.0,vGenPlt,TERMOYOPAL_G3.19#6811
15331,0.0,vGenPlt,TERMOYOPAL_G4.19#6835
15332,50.0,vGenPlt,TERMOYOPAL_G5.19#6859
15333,0.0,vGenPlt,ZIPAEMG_2.19#6883
15334,0.0,vGenPlt,ZIPAEMG_3.19#6907
15335,0.0,vGenPlt,ZIPAEMG_4.19#6931
15336,0.0,vGenPlt,ZIPAEMG_5.19#6955
15337,0.0,vGenPlt,DC_TR_INT_Proy.19#6979
15338,0.0,vGenPlt,DC_TR_ATL_Proy.19#7003
15339,0.0,vGenPlt,DC_TR_BOL_Proy.19#7027
15340,0.0,vGenPlt,DC_TR_GCM_Proy.19#7051
15341,0.0,vGenPlt,DC_TR_CS_Proy.19#7075
15342,0.0,vGenPlt,DC_TR_CRR_Proy.19#7099
15343,0.0,vGenPlt,DC_TR_INT_Proy_1.19#7123
15344,0.0,vGenPlt,DC_TR_ATL_Proy_1.19#7147
15345,0.0,vGenPlt,DC_TR_BOL_Proy_1.19#7171
15346,0.0,vGenPlt,DC_TR_GCM_Proy_1.19#7195
15347,0.0,vGenPlt,DC_TR_CS_Proy_1.19#7219
15348,0.0,vGenPlt,DC_TR_CRR_Proy_1.19#7243
15349,0.0,vGenPlt,DC_TR_INT_Proy_2.19#7267
15350,0.0,vGenPlt,DC_TR_ATL_Proy_2.19#7291
15351,0.0,vGenPlt,DC_TR_BOL_Proy_2.19#7315
15352,0.0,vGenPlt,DC_TR_GCM_Proy_2.19#7339
15353,0.0,vGenPlt,DC_TR_CS_Proy_2.19#7363
15354,0.0,vGenPlt,DC_TR_CRR_Proy_2.19#7387
15355,1415.9,vGenPlt,DC_HD_INT_Proy.19#7411
15356,0.0,vGenPlt,DC_HD_ATL_Proy.19#7435
15357,0.0,vGenPlt,DC_HD_BOL_Proy.19#7459
15358,0.0,vGenPlt,DC_HD_GCM_Proy.19#7483
15359,0.0,vGenPlt,DC_HD_CS_Proy.19#7507
15360,0.0,vGenPlt,DC_HD_CRR_Proy.19#7531
15361,709.0,vGenPlt,NDC.19#7555
15362,5.0,vGenPlt,NDC_ATL.19#7579
15363,8.0,vGenPlt,NDC_BOL.19#7603
15364,28.0,vGenPlt,NDC_GCM.19#7627
15365,3.0,vGenPlt,NDC_CS.19#7651
15366,0.0,vGenPlt,NDC_CRR.19#7675
15367,0.0,vGenPlt,SOLAR_INT.19#7699
15368,0.0,vGenPlt,SOLAR_ATL.19#7723
15369,0.0,vGenPlt,SOLAR_BOL.19#7747
15370,0.0,vGenPlt,SOLAR_GCM.19#7771
15371,0.0,vGenPlt,SOLAR_CS.19#7795
15372,0.0,vGenPlt,SOLAR_CRR.19#7819
15373,0.0,vGenPlt,EOLICO_INT.19#7843
15374,0.0,vGenPlt,EOLICO_ATL.19#7867
15375,0.0,vGenPlt,EOLICO_BOL.19#7891
15376,0.0,vGenPlt,EOLICO_GCM.19#7915
15377,0.0,vGenPlt,EOLICO_CS.19#7939
15378,0.0,vGenPlt,EOLICO_CRR.19#7963
15379,259.05,vGenPlt,NDC_Proy.19#7987
15380,13.23,vGenPlt,NDC_ATL_Proy.19#8011
15381,6.91,vGenPlt,NDC_BOL_Proy.19#8035
15382,158.74,vGenPlt,NDC_GCM_Proy.19#8059
15383,285.48,vGenPlt,NDC_CS_Proy.19#8083
15384,0.0,vGenPlt,NDC_CRR_Proy.19#8107
15385,0.0,vGenPlt,SOLAR_INT_Proy.19#8131
15386,0.0,vGenPlt,SOLAR_ATL_Proy.19#8155
15387,0.0,vGenPlt,SOLAR_BOL_Proy.19#8179
15388,0.0,vGenPlt,SOLAR_GCM_Proy.19#8203
15389,0.0,vGenPlt,SOLAR_CS_Proy.19#8227
15390,0.0,vGenPlt,SOLAR_CRR_Proy.19#8251
15391,0.0,vGenPlt,EOLICO_INT_Proy.19#8275
15392,0.0,vGenPlt,EOLICO_ATL_Proy.19#8299
15393,0.0,vGenPlt,EOLICO_BOL_Proy.19#8323
15394,1967.74,vGenPlt,EOLICO_GCM_Proy.19#8347
15395,0.0,vGenPlt,EOLICO_CS_Proy.19#8371
15396,0.0,vGenPlt,EOLICO_CRR_Proy.19#8395
15397,0.0,vGenPlt,FLORES_I_CC.19#8419
15398,80.0,vGenPlt,FLORES_4_CC.19#8443
15399,0.0,vGenPlt,TEBSAB_CC.19#8467
15400,0.0,vGenPlt,TERMOCANDELARIA_CC.19#8491
15401,0.0,vGenPlt,TERMOCENTRO_CC.19#8515
15402,0.0,vGenPlt,TERMOEMCALI_CC.19#8539
15403,0.0,vGenPlt,TERMONORTE.19#8563
15404,0.0,vGenPlt,TERMOSIERRA_CC.19#8587
15405,0.0,vGenPlt,TERMOVALLE_CC.19#8611
15406,0.0,vGenPlt,TESORITO.19#8635
15407,0.0,vGenPlt,VILLANUEVA.19#8659
15408,9.0,vGenPlt,ALBAN.19#8683
15409,0.0,vGenPlt,AMOYA_LA_ESPERANZA.19#8707
15410,540.0,vGenPlt,BETANIA.19#8731
15411,0.0,vGenPlt,CALIMA.19#8755
15412,78.0,vGenPlt,CARLOS_LLERAS.19#8779
15413,117.70330000000135,vGenPlt,CHIVOR.19#8803
15414,56.0,vGenPlt,CUCUANA.19#8827
15415,136.0,vGenPlt,DARIO_VALENCIA_SAMPER.19#8851
15416,400.0,vGenPlt,EL_QUIMBO.19#8875
15417,55.0,vGenPlt,ESCUELA_DE_MINAS.19#8899
15418,30.0,vGenPlt,ESMERALDA.19#8923
15419,535.0,vGenPlt,GUATRON.19#8947
15420,560.0,vGenPlt,GUATAPE.19#8971
15421,1250.0,vGenPlt,GUAVIO.19#8995
15422,900.0,vGenPlt,ITUANGO.19#9019
15423,0.0,vGenPlt,JAGUAS.19#9043
15424,0.0,vGenPlt,PAGUA.19#9067
15425,306.0,vGenPlt,LA_TASAJERA.19#9091
15426,396.0,vGenPlt,MIEL_I.19#9115
15427,207.0,vGenPlt,PLAYAS.19#9139
15428,405.0,vGenPlt,PORCE_II.19#9163
15429,680.0,vGenPlt,PORCE_III.19#9187
15430,51.0,vGenPlt,PRADO.19#9211
15431,35.0,vGenPlt,SALTO_II.19#9235
15432,0.0,vGenPlt,SALVAJINA.19#9259
15433,1240.0,vGenPlt,SAN_CARLOS.19#9283
15434,0.0,vGenPlt,SAN_FRANCISCO.19#9307
15435,50.0,vGenPlt,SAN_MIGUEL.19#9331
15436,450.0,vGenPlt,SOGAMOSO.19#9355
15437,338.0,vGenPlt,URRA.19#9379
15438,0.0,vGenPlt,CARACOLI_I.19#9403
15439,0.0,vGenPlt,EL_PASO.19#9427
15440,0.0,vGenPlt,FUNDACION.19#9451
15441,0.0,vGenPlt,GUAYEPO.19#9475
15442,0.0,vGenPlt,LATAM_SOLAR_LA_LOMA.19#9499
15443,9.0,vGenPlt,PARQUE_SOLAR_LA_UNION.19#9523
15444,0.0,vGenPlt,TEBSA240.20#6260
15445,0.0,vGenPlt,BARRANQUILLA_3.20#6284
15446,0.0,vGenPlt,BARRANQUILLA_4.20#6308
15447,0.0,vGenPlt,CARTAGENA_1.20#6332
15448,0.0,vGenPlt,CARTAGENA_2.20#6356
15449,0.0,vGenPlt,CARTAGENA_3.20#6380
15450,0.0,vGenPlt,GECELCA_3.20#6404
15451,0.0,vGenPlt,GECELCA_32.20#6428
15452,0.0,vGenPlt,GUAJIRA_1.20#6452
15453,0.0,vGenPlt,GUAJIRA_2.20#6476
15454,0.0,vGenPlt,MERILECTRICA_1.20#6500
15455,0.0,vGenPlt,PAIPA_1.20#6524
15456,72.0,vGenPlt,PAIPA_2.20#6548
15457,70.0,vGenPlt,PAIPA_3.20#6572
15458,165.0,vGenPlt,PAIPA_4.20#6596
15459,0.0,vGenPlt,PROELECTRICA_1.20#6620
15460,0.0,vGenPlt,PROELECTRICA_2.20#6644
15461,0.0,vGenPlt,TASAJERO_1.20#6668
15462,0.0,vGenPlt,TASAJERO_2.20#6692
15463,38.0,vGenPlt,TERMOCARIBE_III_1.20#6716
15464,0.0,vGenPlt,TERMODORADA_1.20#6740
15465,0.0,vGenPlt,TERMOYOPAL_1.20#6764
15466,0.0,vGenPlt,TERMOYOPAL_2.20#6788
15467,50.0,vGenPlt,TERMOYOPAL_G3.20#6812
15468,0.0,vGenPlt,TERMOYOPAL_G4.20#6836
15469,50.0,vGenPlt,TERMOYOPAL_G5.20#6860
15470,0.0,vGenPlt,ZIPAEMG_2.20#6884
15471,0.0,vGenPlt,ZIPAEMG_3.20#6908
15472,0.0,vGenPlt,ZIPAEMG_4.20#6932
15473,0.0,vGenPlt,ZIPAEMG_5.20#6956
15474,0.0,vGenPlt,DC_TR_INT_Proy.20#6980
15475,0.0,vGenPlt,DC_TR_ATL_Proy.20#7004
15476,0.0,vGenPlt,DC_TR_BOL_Proy.20#7028
15477,0.0,vGenPlt,DC_TR_GCM_Proy.20#7052
15478,0.0,vGenPlt,DC_TR_CS_Proy.20#7076
15479,0.0,vGenPlt,DC_TR_CRR_Proy.20#7100
15480,0.0,vGenPlt,DC_TR_INT_Proy_1.20#7124
15481,0.0,vGenPlt,DC_TR_ATL_Proy_1.20#7148
15482,0.0,vGenPlt,DC_TR_BOL_Proy_1.20#7172
15483,0.0,vGenPlt,DC_TR_GCM_Proy_1.20#7196
15484,0.0,vGenPlt,DC_TR_CS_Proy_1.20#7220
15485,0.0,vGenPlt,DC_TR_CRR_Proy_1.20#7244
15486,0.0,vGenPlt,DC_TR_INT_Proy_2.20#7268
15487,0.0,vGenPlt,DC_TR_ATL_Proy_2.20#7292
15488,0.0,vGenPlt,DC_TR_BOL_Proy_2.20#7316
15489,0.0,vGenPlt,DC_TR_GCM_Proy_2.20#7340
15490,0.0,vGenPlt,DC_TR_CS_Proy_2.20#7364
15491,0.0,vGenPlt,DC_TR_CRR_Proy_2.20#7388
15492,1415.9,vGenPlt,DC_HD_INT_Proy.20#7412
15493,0.0,vGenPlt,DC_HD_ATL_Proy.20#7436
15494,0.0,vGenPlt,DC_HD_BOL_Proy.20#7460
15495,0.0,vGenPlt,DC_HD_GCM_Proy.20#7484
15496,0.0,vGenPlt,DC_HD_CS_Proy.20#7508
15497,0.0,vGenPlt,DC_HD_CRR_Proy.20#7532
15498,707.0,vGenPlt,NDC.20#7556
15499,5.0,vGenPlt,NDC_ATL.20#7580
15500,8.0,vGenPlt,NDC_BOL.20#7604
15501,27.0,vGenPlt,NDC_GCM.20#7628
15502,0.0,vGenPlt,NDC_CS.20#7652
15503,0.0,vGenPlt,NDC_CRR.20#7676
15504,0.0,vGenPlt,SOLAR_INT.20#7700
15505,0.0,vGenPlt,SOLAR_ATL.20#7724
15506,0.0,vGenPlt,SOLAR_BOL.20#7748
15507,0.0,vGenPlt,SOLAR_GCM.20#7772
15508,0.0,vGenPlt,SOLAR_CS.20#7796
15509,0.0,vGenPlt,SOLAR_CRR.20#7820
15510,0.0,vGenPlt,EOLICO_INT.20#7844
15511,0.0,vGenPlt,EOLICO_ATL.20#7868
15512,0.0,vGenPlt,EOLICO_BOL.20#7892
15513,0.0,vGenPlt,EOLICO_GCM.20#7916
15514,0.0,vGenPlt,EOLICO_CS.20#7940
15515,0.0,vGenPlt,EOLICO_CRR.20#7964
15516,252.04,vGenPlt,NDC_Proy.20#7988
15517,13.01,vGenPlt,NDC_ATL_Proy.20#8012
15518,5.69,vGenPlt,NDC_BOL_Proy.20#8036
15519,154.53,vGenPlt,NDC_GCM_Proy.20#8060
15520,284.85,vGenPlt,NDC_CS_Proy.20#8084
15521,0.0,vGenPlt,NDC_CRR_Proy.20#8108
15522,0.0,vGenPlt,SOLAR_INT_Proy.20#8132
15523,0.0,vGenPlt,SOLAR_ATL_Proy.20#8156
15524,0.0,vGenPlt,SOLAR_BOL_Proy.20#8180
15525,0.0,vGenPlt,SOLAR_GCM_Proy.20#8204
15526,0.0,vGenPlt,SOLAR_CS_Proy.20#8228
15527,0.0,vGenPlt,SOLAR_CRR_Proy.20#8252
15528,0.0,vGenPlt,EOLICO_INT_Proy.20#8276
15529,0.0,vGenPlt,EOLICO_ATL_Proy.20#8300
15530,0.0,vGenPlt,EOLICO_BOL_Proy.20#8324
15531,1844.09,vGenPlt,EOLICO_GCM_Proy.20#8348
15532,0.0,vGenPlt,EOLICO_CS_Proy.20#8372
15533,0.0,vGenPlt,EOLICO_CRR_Proy.20#8396
15534,0.0,vGenPlt,FLORES_I_CC.20#8420
15535,80.0,vGenPlt,FLORES_4_CC.20#8444
15536,0.0,vGenPlt,TEBSAB_CC.20#8468
15537,0.0,vGenPlt,TERMOCANDELARIA_CC.20#8492
15538,0.0,vGenPlt,TERMOCENTRO_CC.20#8516
15539,0.0,vGenPlt,TERMOEMCALI_CC.20#8540
15540,0.0,vGenPlt,TERMONORTE.20#8564
15541,0.0,vGenPlt,TERMOSIERRA_CC.20#8588
15542,0.0,vGenPlt,TERMOVALLE_CC.20#8612
15543,0.0,vGenPlt,TESORITO.20#8636
15544,0.0,vGenPlt,VILLANUEVA.20#8660
15545,9.0,vGenPlt,ALBAN.20#8684
15546,0.0,vGenPlt,AMOYA_LA_ESPERANZA.20#8708
15547,540.0,vGenPlt,BETANIA.20#8732
15548,0.0,vGenPlt,CALIMA.20#8756
15549,78.0,vGenPlt,CARLOS_LLERAS.20#8780
15550,351.7641999999999,vGenPlt,CHIVOR.20#8804
15551,56.0,vGenPlt,CUCUANA.20#8828
15552,136.0,vGenPlt,DARIO_VALENCIA_SAMPER.20#8852
15553,400.0,vGenPlt,EL_QUIMBO.20#8876
15554,55.0,vGenPlt,ESCUELA_DE_MINAS.20#8900
15555,30.0,vGenPlt,ESMERALDA.20#8924
15556,535.0,vGenPlt,GUATRON.20#8948
15557,560.0,vGenPlt,GUATAPE.20#8972
15558,1250.0,vGenPlt,GUAVIO.20#8996
15559,900.0,vGenPlt,ITUANGO.20#9020
15560,0.0,vGenPlt,JAGUAS.20#9044
15561,0.0,vGenPlt,PAGUA.20#9068
15562,306.0,vGenPlt,LA_TASAJERA.20#9092
15563,396.0,vGenPlt,MIEL_I.20#9116
15564,207.0,vGenPlt,PLAYAS.20#9140
15565,405.0,vGenPlt,PORCE_II.20#9164
15566,680.0,vGenPlt,PORCE_III.20#9188
15567,51.0,vGenPlt,PRADO.20#9212
15568,35.0,vGenPlt,SALTO_II.20#9236
15569,0.0,vGenPlt,SALVAJINA.20#9260
15570,1240.0,vGenPlt,SAN_CARLOS.20#9284
15571,0.0,vGenPlt,SAN_FRANCISCO.20#9308
15572,50.0,vGenPlt,SAN_MIGUEL.20#9332
15573,450.0,vGenPlt,SOGAMOSO.20#9356
15574,338.0,vGenPlt,URRA.20#9380
15575,0.0,vGenPlt,CARACOLI_I.20#9404
15576,0.0,vGenPlt,EL_PASO.20#9428
15577,0.0,vGenPlt,FUNDACION.20#9452
15578,0.0,vGenPlt,GUAYEPO.20#9476
15579,0.0,vGenPlt,LATAM_SOLAR_LA_LOMA.20#9500
15580,0.0,vGenPlt,PARQUE_SOLAR_LA_UNION.20#9524
15581,0.0,vGenPlt,TEBSA240.21#6261
15582,0.0,vGenPlt,BARRANQUILLA_3.21#6285
15583,0.0,vGenPlt,BARRANQUILLA_4.21#6309
15584,0.0,vGenPlt,CARTAGENA_1.21#6333
15585,0.0,vGenPlt,CARTAGENA_2.21#6357
15586,0.0,vGenPlt,CARTAGENA_3.21#6381
15587,0.0,vGenPlt,GECELCA_3.21#6405
15588,0.0,vGenPlt,GECELCA_32.21#6429
15589,0.0,vGenPlt,GUAJIRA_1.21#6453
15590,0.0,vGenPlt,GUAJIRA_2.21#6477
15591,0.0,vGenPlt,MERILECTRICA_1.21#6501
15592,0.0,vGenPlt,PAIPA_1.21#6525
15593,72.0,vGenPlt,PAIPA_2.21#6549
15594,70.0,vGenPlt,PAIPA_3.21#6573
15595,165.0,vGenPlt,PAIPA_4.21#6597
15596,0.0,vGenPlt,PROELECTRICA_1.21#6621
15597,0.0,vGenPlt,PROELECTRICA_2.21#6645
15598,0.0,vGenPlt,TASAJERO_1.21#6669
15599,0.0,vGenPlt,TASAJERO_2.21#6693
15600,38.0,vGenPlt,TERMOCARIBE_III_1.21#6717
15601,0.0,vGenPlt,TERMODORADA_1.21#6741
15602,0.0,vGenPlt,TERMOYOPAL_1.21#6765
15603,0.0,vGenPlt,TERMOYOPAL_2.21#6789
15604,50.0,vGenPlt,TERMOYOPAL_G3.21#6813
15605,0.0,vGenPlt,TERMOYOPAL_G4.21#6837
15606,50.0,vGenPlt,TERMOYOPAL_G5.21#6861
15607,0.0,vGenPlt,ZIPAEMG_2.21#6885
15608,0.0,vGenPlt,ZIPAEMG_3.21#6909
15609,0.0,vGenPlt,ZIPAEMG_4.21#6933
15610,0.0,vGenPlt,ZIPAEMG_5.21#6957
15611,0.0,vGenPlt,DC_TR_INT_Proy.21#6981
15612,0.0,vGenPlt,DC_TR_ATL_Proy.21#7005
15613,0.0,vGenPlt,DC_TR_BOL_Proy.21#7029
15614,0.0,vGenPlt,DC_TR_GCM_Proy.21#7053
15615,0.0,vGenPlt,DC_TR_CS_Proy.21#7077
15616,0.0,vGenPlt,DC_TR_CRR_Proy.21#7101
15617,0.0,vGenPlt,DC_TR_INT_Proy_1.21#7125
15618,0.0,vGenPlt,DC_TR_ATL_Proy_1.21#7149
15619,0.0,vGenPlt,DC_TR_BOL_Proy_1.21#7173
15620,0.0,vGenPlt,DC_TR_GCM_Proy_1.21#7197
15621,0.0,vGenPlt,DC_TR_CS_Proy_1.21#7221
15622,0.0,vGenPlt,DC_TR_CRR_Proy_1.21#7245
15623,0.0,vGenPlt,DC_TR_INT_Proy_2.21#7269
15624,0.0,vGenPlt,DC_TR_ATL_Proy_2.21#7293
15625,0.0,vGenPlt,DC_TR_BOL_Proy_2.21#7317
15626,0.0,vGenPlt,DC_TR_GCM_Proy_2.21#7341
15627,0.0,vGenPlt,DC_TR_CS_Proy_2.21#7365
15628,0.0,vGenPlt,DC_TR_CRR_Proy_2.21#7389
15629,1415.9,vGenPlt,DC_HD_INT_Proy.21#7413
15630,0.0,vGenPlt,DC_HD_ATL_Proy.21#7437
15631,0.0,vGenPlt,DC_HD_BOL_Proy.21#7461
15632,0.0,vGenPlt,DC_HD_GCM_Proy.21#7485
